word,collocation,collocationPinyin,collocationMeaning,sentenceChinese,sentencePinyin,sentenceMeaning,source
重要,很重要,hěn zhòngyào,rất quan trọng,学习很重要,Xuéxí hěn zhòngyào,Việc học rất quan trọng,hsk_1.json
重要,很重要,hěn zhòngyào,rất quan trọng,健康很重要,Zhòngyào de shì,Sức khỏe rất quan trọng,hsk_1.json
钱包,钱包里,qiánbāo lǐ,trong ví,钱包里没钱了,Qiánbāo lǐ méiqián le,Trong ví không còn tiền,hsk_1.json
钱包,新钱包,xīn qiánbāo,ví mới,买一个新钱包,Mǎi yī gè xīn qiánbāo,Mua một cái ví mới,hsk_1.json
银行,中国银行,Zhōngguó Yínháng,Ngân hàng Trung Quốc,中国银行很近，走路几分钟就能到。,zhōng guó yín xíng hěn jìn zǒu lù jǐ fēn zhōng jiù néng dào,"Ngân hàng Trung Quốc rất gần, đi bộ vài phút là đến ngay.",new_hsk_3.json
长江,长江流域,Cháng Jiāng liúyù,lưu vực Trường Giang,长江流域是重要的农业区。,Cháng Jiāng liúyù shì zhòngyào de nóngyè qū.,Lưu vực Trường Giang là vùng nông nghiệp quan trọng.,hsk_2.json
门口,在门口,zài ménkǒu,ở cửa,在门口等你,zài ménkǒu děng nǐ,đợi bạn ở cửa,hsk_1.json
门口,门口,ménkǒu,cửa,在门口等你,zài ménkǒu děng nǐ,đợi bạn ở cửa,hsk_1.json
门口,门口,ménkǒu,cửa,门口有人,Ménkǒu yǒu rén,Có người ở cửa,hsk_1.json
门口,门口,ménkǒu,cửa,从门口进来,cóng ménkǒu jìnlái,vào từ cửa,hsk_1.json
门票,买门票,mǎi mén piào,mua vé vào cửa,买门票多少钱,Mǎi mén piào duō shǎo qián,Mua vé vào cửa bao nhiêu tiền,hsk_1.json
门票,买门票,mǎi mén piào,mua vé vào cửa,你先去买门票，再来这里找我。,nǐ xiān qù mǎi mén piào zài lái zhè lǐ zhǎo wǒ,"Bạn đi mua vé trước đi, rồi quay lại đây tìm tôi.",new_hsk_3.json
问题,解决问题,jiě jué wèn tí,giải quyết vấn đề,换一个角度考虑，也许正好就能发现问题的关键，从而找到解决问题的答案。,huàn yī gè jiǎo dù kǎo lǜ yě xǔ zhèng hǎo jiù néng fā xiàn wèn tí de guān jiàn cóng ér zhǎo dào jiě jué wèn tí de dá àn,"Đổi một góc độ để suy nghĩ, có lẽ vừa hay có thể phát hiện mấu chốt của vấn đề, từ đó tìm ra đáp án giải quyết vấn đề.",hsk_4.json
阿姨,阿姨,ā yí,dì,这个阿姨很好。,zhè ge ā yí hěn hǎo。,dì này rất tốt.,hsk_3.json
阿姨,阿姨,ā yí,dì,我喜欢这个阿姨。,wǒ xǐ huan zhè ge ā yí。,Tôi thích dì này.,hsk_3.json
陆续,陆续,lùxù,lần lượt,学生们陆续走进教室,Xuéshengmen lùxù zǒujìn jiàoshì,Học sinh lần lượt đi vào lớp học,hsk_3.json
陆续,陆续,lùxù,lần lượt,客人陆续到了,Kèren lùxù dào le,Khách lần lượt đã đến,hsk_3.json
陆续,陆续,lùxù,lần lượt,我们陆续收到了消息,Wǒmen lùxù shōudào le xiāoxi,Chúng tôi lần lượt nhận được tin,hsk_3.json
限于,限于时间,xiànyú shíjiān,giới hạn thời gian,限于时间,Xiànyú shíjiān,Bị giới hạn thời gian,hsk_3.json
限于,限于条件,xiànyú tiáojiàn,giới hạn điều kiện,限于条件,Xiànyú tiáojiàn,Bị giới hạn điều kiện,hsk_3.json
限于,限于篇幅,xiànyú piānfú,giới hạn số trang,限于篇幅,Xiànyú piānfú,Bị giới hạn số trang/bài viết,hsk_3.json
院子,院子里,yuàn zi lǐ,trong sân,我们在院子里吃饭,wǒ men zài yuàn zi lǐ chī fàn,Chúng tôi ăn cơm trong sân,hsk_2.json
院长,医院院长,yī yuàn yuàn zhǎng,giám đốc bệnh viện,医院院长来了,yī yuàn yuàn zhǎng lái le,Giám đốc bệnh viện đến rồi,hsk_2.json
院长,学院院长,xué yuàn yuàn zhǎng,viện trưởng học viện,他是学院院长,tā shì xué yuàn yuàn zhǎng,Anh ấy là viện trưởng học viện,hsk_2.json
随便,随便,suí biàn,tùy tiện,随便吃,suí biàn chī,Ăn tùy ý,hsk_1.json
随便,随便,suí biàn,tùy tiện,他只是随便应付了一下。,tā zhǐ shì suí biàn yīng fù le yī xià,Anh ấy chỉ đối phó qua loa một chút.,hsk_5.json
随时,随时准备,suí shí zhǔn bèi,sẵn sàng bất kỳ lúc nào,我随时准备出发。,wǒ suí shí zhǔn bèi chū fā。,Tôi bất kỳ lúc nào cũng sẵn sàng xuất phát.,hsk_2.json
隔壁,隔壁房间,gébì fángjiān,phòng kế bên,我住在隔壁房间,Wǒ zhù zài gébì fángjiān,Tôi ở trong phòng kế bên,hsk_2.json
难免,难免的,nánmiǎn de,không tránh khỏi,人都会犯错，这是难免的。,"Rén dōu huì fàncuò, zhè shì nánmiǎn de.","Ai cũng sẽ mắc sai lầm, điều này là không thể tránh khỏi.",hsk_3.json
难听,很难听,hěn nántīng,rất khó nghe,他说的话很难听。,Tā shuō de huà hěn nántīng.,Anh ấy nói chuyện rất khó ưa.,hsk_2.json
难度,难度很大,nán dù hěn dà,rất khó khăn,这次考试的难度很大。,zhè cì kǎo shì de nán dù hěn dà。,Độ khó của kỳ thi này rất lớn.,hsk_3.json
难题,遇到难题,yù dào nán tí,gặp vấn đề khó,遇到难题不要放弃。,yù dào nán tí bù yào fàng qì。,Gặp vấn đề khó đừng bỏ cuộc.,hsk_2.json
集体,集体活动,jítǐ huódòng,hoạt động tập thể,这是一个集体活动。,Zhè shì yīgè jítǐ huódòng.,Đây là một hoạt động tập thể.,hsk_3.json
零下,温度零下,wēn dù líng xià,nhiệt độ dưới không,温度零下,wēn dù líng xià,Nhiệt độ dưới không,hsk_1.json
非常,非常好,fēicháng hǎo,rất tốt,这本书非常好。,Zhè běn shū fēicháng hǎo.,Quyển sách này rất hay.,hsk_1.json
非常,非常好,fēicháng hǎo,rất tốt,今天天气非常好。,Jīntiān tiānqì fēicháng hǎo.,Hôm nay thời tiết rất tốt.,hsk_1.json
非常,非常好,fēicháng hǎo,rất tốt,这些照片张张都非常好看。,zhè xiē zhào piàn zhāng zhāng dōu fēi cháng hǎo kàn,Những bức ảnh này tấm nào cũng đều rất đẹp.,new_hsk_3.json
面临,面临,miàn lín,đối mặt với,这个面临很好。,zhè ge miàn lín hěn hǎo。,đối mặt với này rất tốt.,hsk_3.json
面临,面临,miàn lín,đối mặt với,我喜欢这个面临。,wǒ xǐ huan zhè ge miàn lín。,Tôi thích đối mặt với này.,hsk_3.json
面前,面前,miàn qián,trước mặt,在我面前,zài wǒ miàn qián,Trước mặt tôi,hsk_2.json
面前,面前,miàn qián,trước mặt,摆在面前,bǎi zài miàn qián,Đặt trước mặt,hsk_2.json
面包,吃面包,chī miànbāo,ăn bánh mì,我吃面包,Wǒ chī miànbāo,Tôi ăn bánh mì,hsk_1.json
面包,买面包,mǎi miànbāo,mua bánh mì,买面包,Mǎi miànbāo,Mua bánh mì,hsk_1.json
面包,面包,miànbāo,bánh mì,我吃面包,Wǒ chī miànbāo,Tôi ăn bánh mì,hsk_1.json
面包,面包,miànbāo,bánh mì,买面包,Mǎi miànbāo,Mua bánh mì,hsk_1.json
面包,面包,miànbāo,bánh mì,面包很好吃,Miànbāo hěn hǎochī,Bánh mì rất ngon,hsk_1.json
面对,面对困难,miàn duì kùn nan,đối mặt khó khăn,对年轻的我们来说，面对困难是件快乐的事情。,duì nián qīng de wǒ men lái shuō miàn duì kùn nán shì jiàn kuài lè de shì qíng,"Đối với những người trẻ như chúng tôi mà nói, đối mặt với khó khăn là một việc vui vẻ.",hsk_4.json
面条,吃面条,chī miàntiáo,ăn mì,我吃面条,Wǒ chī miàntiáo,Tôi ăn mì,hsk_1.json
面条,一碗面条,yī wǎn miàntiáo,một bát mì,一碗面条,yī wǎn miàntiáo,một bát mì,hsk_1.json
面条,面条,miàntiáo,mì,我吃面条,Wǒ chī miàntiáo,Tôi ăn mì,hsk_1.json
面条,面条,miàntiáo,mì,面条很好吃,Miàntiáo hěn hǎochī,Mì rất ngon,hsk_1.json
面条,面条,miàntiáo,mì,一碗面条,yī wǎn miàntiáo,một bát mì,hsk_1.json
音乐,听音乐,tīng yīn yuè,nghe nhạc,我喜欢听音乐,wǒ xǐ huan tīng yīn yuè,Tôi thích nghe nhạc,hsk_1.json
音乐,听音乐,tīng yīn yuè,nghe nhạc,我喜欢一边跑步，一边听音乐。,wǒ xǐ huān yī biān pǎo bù yī biān tīng yīn lè,Tôi thích vừa chạy bộ vừa nghe nhạc.,new_hsk_3.json
音节,音节,yīn jié,âm tiết,这个音节怎么读,zhè ge yīn jié zěn me dú,Âm tiết này đọc như thế nào,hsk_2.json
音节,音节,yīn jié,âm tiết,两个音节,liǎng gè yīn jié,Hai âm tiết,hsk_2.json
项目,新项目,xīn xiàngmù,dự án mới,我们在做一个新项目。,Wǒmen zài zuò yī gè xīn xiàngmù.,Chúng tôi đang làm một dự án mới.,hsk_3.json
顺序,按顺序,àn shùnxù,theo thứ tự,请按顺序排队。,Qǐng àn shùnxù páiduì.,Vui lòng xếp hàng theo thứ tự.,hsk_2.json
预报,天气预报,tiānqì yùbào,dự báo thời tiết,天气预报说明天会下雨。,Tiānqì yùbào shuō míngtiān huì xiàyǔ.,Dự báo thời tiết nói ngày mai sẽ mưa.,hsk_3.json
预报,地震预报,dìzhèn yùbào,dự báo động đất,请关注最新的地震预报。,Qǐng guānzhù zuìxīn de dìzhèn yùbào.,Vui lòng theo dõi bản dự báo động đất mới nhất.,hsk_3.json
预防,预防感冒,yùfáng gǎnmào,phòng ngừa cảm lạnh,我们要预防感冒。,Wǒmen yào yùfáng gǎnmào.,Chúng ta cần phòng ngừa cảm lạnh.,hsk_3.json
风景,风景,fēng jǐng,phong cảnh,这个风景很好。,zhè ge fēng jǐng hěn hǎo。,phong cảnh này rất tốt.,hsk_1.json
风景,风景,fēng jǐng,phong cảnh,我喜欢这个风景。,wǒ xǐ huan zhè ge fēng jǐng。,Tôi thích phong cảnh này.,hsk_1.json
飞机,坐飞机,zuò fēijī,đi máy bay,坐飞机去,Zuò fēijī qù,Đi máy bay,hsk_1.json
飞机,坐飞机,zuò fēijī,đi máy bay,我坐飞机一个半小时就到北京了。,wǒ zuò fēi jī yī gè bàn xiǎo shí jiù dào běi jīng le,Tôi đi máy bay chỉ mất một tiếng rưỡi là đến Bắc Kinh.,hsk_2.json
飞机,坐飞机,zuò fēijī,đi máy bay,坐飞机比坐火车快得多。,zuò fēi jī bǐ zuò huǒ chē kuài dé duō,Đi máy bay nhanh hơn đi tàu hỏa rất nhiều.,new_hsk_2.json
饮料,冷饮料,lěng yǐnliào,đồ uống lạnh,夏天喝冷饮料很解渴,Xiàtiān hē lěng yǐnliào hěn jiěkě,Mùa hè uống đồ uống lạnh rất giải khát,hsk_3.json
饺子,包饺子,bāo jiǎo zi,gói sủi cảo,妈妈包饺子,mā ma bāo jiǎo zi,Mẹ gói sủi cảo,hsk_1.json
饺子,包饺子,bāo jiǎo zi,gói sủi cảo,我刚刚看视频学会了包饺子。,wǒ gāng gāng kàn shì pín xué huì le bāo jiǎo zi,Tôi vừa mới xem video và học được cách gói sủi cảo.,new_hsk_3.json
香蕉,一把香蕉,yī bǎ xiāngjiāo,một chuối chuối,妈妈给我买了一把香蕉。,Māma gěi wǒ mǎi le yī bǎ xiāngjiāo.,Mẹ mua cho tôi một chuối chuối.,hsk_2.json
马上,马上,mǎshàng,ngay lập tức,我马上来,Wǒ mǎshàng lái,Tôi đến ngay,hsk_1.json
马上,马上,mǎshàng,ngay lập tức,马上就走,Mǎshàng jiù zǒu,Đi ngay lập tức,hsk_1.json
马上,马上,mǎshàng,ngay lập tức,马上开始,Mǎshàng kāishǐ,Bắt đầu ngay,hsk_1.json
马上,马上来,mǎshàng lái,đến ngay,我马上来,Wǒ mǎshàng lái,Tôi đến ngay,hsk_1.json
马路,过马路,guò mǎlù,qua đường,小心过马路。,Xiǎoxīn guò mǎlù.,Cẩn thận khi qua đường.,hsk_1.json
高中,高中,gāo zhōng,trung học phổ thông,他在上高中,tā zài shàng gāo zhōng,Anh ấy đang học phổ thông,hsk_2.json
高中,高中,gāo zhōng,trung học phổ thông,高中毕业,gāo zhōng bì yè,Tốt nghiệp phổ thông,hsk_2.json
高兴,很高兴,hěn gāoxìng,rất vui,我很高兴,Wǒ hěn gāoxìng,Tôi rất vui,hsk_1.json
高兴,很高兴,hěn gāoxìng,rất vui,见到你很高兴,Jiàn dào nǐ hěn gāoxìng,Rất vui được gặp bạn,hsk_1.json
高兴,很高兴,hěn gāoxìng,rất vui,他很高兴,Tā hěn gāoxìng,Anh ấy rất vui,hsk_1.json
高兴,高兴,gāoxìng,vui,我很高兴,Wǒ hěn gāoxìng,Tôi rất vui,hsk_1.json
高兴,高兴,gāoxìng,vui,见到你很高兴,Jiàn dào nǐ hěn gāoxìng,Rất vui được gặp bạn,hsk_1.json
高兴,高兴,gāoxìng,vui,他很高兴,Tā hěn gāoxìng,Anh ấy rất vui,hsk_1.json
高级,高级,gāo jí,cao cấp,高级餐厅,gāo jí cān tīng,Nhà hàng cao cấp,hsk_2.json
高级,高级,gāo jí,cao cấp,高级技术,gāo jí jì shù,Kỹ thuật cao cấp,hsk_2.json
高速,高速公路,gāosù gōnglù,đường cao tốc,高速公路很快。,Gāosù gōnglù hěn kuài.,Đường cao tốc rất nhanh.,hsk_3.json
鸡蛋,炒鸡蛋,chǎo jīdàn,trứng chiên,炒鸡蛋,chǎo jīdàn,trứng chiên,hsk_1.json
鸡蛋,煮鸡蛋,zhǔ jīdàn,trứng luộc,煮鸡蛋,zhǔ jīdàn,trứng luộc,hsk_1.json
鸡蛋,吃鸡蛋,chī jīdàn,ăn trứng,我要吃鸡蛋,Wǒ yào chī jīdàn,Tôi muốn ăn trứng,hsk_1.json
麻将,打麻将,dǎ májiàng,chơi mạt chược,打麻将,dǎ májiàng,Chơi mạt chược,hsk_3.json
麻将,麻将牌,májiàngpái,bài mạt chược,麻将牌,májiàngpái,Bài mạt chược,hsk_3.json
麻将,麻将桌,májiàngzhuō,bàn mạt chược,麻将桌,májiàngzhuō,Bàn mạt chược,hsk_3.json
麻烦,很麻烦,hěn má fan,rất phiền phức,这件事很麻烦。,zhè jiàn shì hěn má fan。,Việc này rất phiền phức.,hsk_1.json
黑客,黑客攻击,hēikè gōngjī,tấn công hacker,防范黑客攻击是网络安全的重要课题。,Fángfàn hēikè gōngjī shì wǎngluò ānquán de zhòngyào kètí.,Phòng chống tấn công hacker là chủ đề quan trọng của an ninh mạng.,hsk_3.json
黑客,黑客入侵,hēikè rùqīn,hacker xâm nhập,黑客入侵了公司的服务器。,Hēikè rùqīnle gōngsī de fúwùqì.,Hacker đã xâm nhập máy chủ của công ty.,hsk_3.json
黑客,道德黑客,dàodé hēikè,ethical hacker (hacker mũ trắng),他是一名道德黑客，帮助企业测试安全性。,"Tā shì yī míng dàodé hēikè, bāngzhù qǐyè cèshì ānquánxìng.","Anh ấy là một ethical hacker, giúp doanh nghiệp kiểm tra bảo mật.",hsk_3.json
黑板,黑板,hēi bǎn,bảng đen,看黑板,kàn hēi bǎn,Nhìn bảng đen,hsk_2.json
黑板,黑板,hēi bǎn,bảng đen,在黑板上写字,zài hēi bǎn shàng xiě zì,Viết lên bảng đen,hsk_2.json
一下子,一下子就,yīxiàzi jiù,ngay lập tức thì,他一下子就跑过来了,Tā yīxiàzi jiù pǎo guòlái le,Anh ấy chạy tới ngay lập tức,hsk_2.json
一下子,一下子就,yīxiàzi jiù,ngay lập tức thì,一下子就完成了,Yīxiàzi jiù wánchéng le,Hoàn thành ngay lập tức trong chốc lát,hsk_2.json
一下子,一下子来了,yīxiàzi lái le,đột nhiên đến,一下子来了很多人,Yīxiàzi lái le hěnduō rén,Đột nhiên có rất nhiều người đến,hsk_2.json
一部分,一部分人,yī bù fen rén,một bộ phận người,只有一部分人来,zhǐ yǒu yī bù fen rén lái,Chỉ có một bộ phận người đến,hsk_2.json
交响乐,交响乐演奏,jiāoxiǎngyuè yǎnzòu,diễn nhạc giao hưởng,交响乐演奏会,Jiāoxiǎngyuè yǎnzòuhuì,Buổi diễn nhạc giao hưởng,hsk_3.json
什么样,什么样的人,shén me yàng de rén,người như thế nào,那是什么样的人,nà shì shén me yàng de rén,Đó là người như thế nào,hsk_2.json
出租车,坐出租车,zuò chū zū chē,đi taxi,我们是坐出租车来的。,wǒ men shì zuò chū zū chē lái de,Chúng tôi đến bằng taxi.,hsk_1.json
出租车,坐出租车,zuò chū zū chē,đi taxi,我们坐出租车去西安饭店。,wǒ men zuò chū zū chē qù xī ān fàn diàn,Chúng tôi đi taxi đến nhà hàng Tây An.,new_hsk_1.json
动物园,去动物园,qù dòng wù yuán,đi sở thú,孩子们喜欢去动物园,hái zi men xǐ huan qù dòng wù yuán,Trẻ em thích đi sở thú,hsk_2.json
发脾气,爱发脾气,ài fā píqì,hay nổi giận,他一遇到挫折就爱发脾气,Tā yī yùdào cuòzhé jiù ài fā píqì,Anh ấy hễ gặp thất bại là hay nổi giận,hsk_2.json
基督教,基督教文化,Jīdūjiào wénhuà,văn hóa Cơ Đốc giáo,基督教文化对西方文明影响深远。,Jīdūjiào wénhuà duì xīfāng wénmíng yǐngxiǎng shēnyuǎn.,Văn hóa Cơ Đốc giáo có ảnh hưởng sâu sắc đến văn minh phương Tây.,hsk_3.json
大多数,大多数人,dà duō shù rén,đại đa số người,大多数人都同意,dà duō shù rén dōu tóng yì,Đại đa số mọi người đều đồng ý,hsk_2.json
实验室,化学实验室,huà xué shí yàn shì,phòng thí nghiệm hóa học,学生们在化学实验室里做实验。,xué shēng men zài huà xué shí yàn shì lǐ zuò shí yàn。,Học sinh đang làm thí nghiệm trong phòng thí nghiệm hóa học.,hsk_3.json
差不多,差不多,chà bu duō,gần giống,时间差不多,shí jiān chà bu duō,Thời gian gần giống nhau,hsk_1.json
差不多,差不多,chà bu duō,gần giống,差不多行了,chà bu duō xíng le,Gần được rồi,hsk_1.json
差不多,差不多,chà bu duō,gần giống,这里的房子比学校里边的大差不多一倍。,zhè lǐ de fáng zi bǐ xué xiào lǐ biān de dà chà bù duō yī bèi,Nhà ở đây lớn hơn nhà trong trường gần gấp đôi.,hsk_4.json
开玩笑,别开玩笑,bié kāiwánxiào,đừng đùa,"别开玩笑,我是认真的","Bié kāiwánxiào, wǒ shì rènzhēn de","Đừng đùa, tôi nói nghiệt đấy",hsk_1.json
忍不住,让人忍不住,ràng rén rěnbuzhù,khiến người không kìm được,让人忍不住笑,ràng rén rěnbuzhù xiào,khiến người không kìm được cười,hsk_2.json
